regime,alpha,root_index,G,M,L,C,dominant_real_eigenvalue,stable
fast-subsystem monostable + slow memory,0.3175,0,0.016118684414214116,0.015142191882574098,0.03826698260282795,0.04185864787928448,-0.0007181195925214341,True
fast-subsystem monostable + slow memory,0.3175,1,0.5661846731884896,0.5318844107917611,0.7601820946461116,0.7768027636864373,0.005632916994978635,False
fast-subsystem monostable + slow memory,0.3175,2,0.8954551090582943,0.8412071813773457,0.9541345353838829,0.9580549531810932,-0.0016042584519559788,True
fast-subsystem monostable + slow memory,0.32,0,0.016420554187056575,0.015436478671733561,0.039140648182877075,0.042621691507252785,-0.0007171752524157003,True
fast-subsystem monostable + slow memory,0.32,1,0.5557678718681422,0.5224609841298635,0.7532462851311654,0.7693833827996187,0.005933544110730619,False
fast-subsystem monostable + slow memory,0.32,2,0.8998852567102886,0.8459555879767697,0.956392879569284,0.959951039117768,-0.0016339694463675975,True
fast-subsystem monostable + slow memory,0.3225,0,0.016729542861210284,0.015737701663356862,0.04003626158941783,0.04340195615367205,-0.0007161936550487376,True
fast-subsystem monostable + slow memory,0.3225,1,0.5456884114108609,0.5133362872602717,0.7464680480043222,0.7620758397845663,0.0062072559075229935,False
fast-subsystem monostable + slow memory,0.3225,2,0.9040065964585118,0.8504109308185519,0.9584792765961692,0.9617049271854827,-0.0016602237607115898,True
fast-subsystem monostable + slow memory,0.325,0,0.017045887230946855,0.016046092252158518,0.040954517162524365,0.04419998598792559,-0.0007151729524146583,True
fast-subsystem monostable + slow memory,0.325,1,0.5359088160413861,0.504476075925997,0.7398251695870534,0.7548617402710404,0.006454097696729727,False
fast-subsystem monostable + slow memory,0.325,2,0.9078561779588044,0.8546075534731684,0.9604148936351776,0.9633345049528803,-0.001683539073211412,True
fast-subsystem monostable + slow memory,0.3275,0,0.01736983548674293,0.0163618929227247,0.041896139838283164,0.04501635029977987,-0.0007141111869629911,True
fast-subsystem monostable + slow memory,0.3275,1,0.5263982516582049,0.4958522396435237,0.7332992250580281,0.7477259498700792,0.006674226064384372,False
fast-subsystem monostable + slow memory,0.3275,2,0.9114643980243617,0.8585736401897706,0.9622170824668892,0.9648543748335601,-0.001704339700936826,True
fast-subsystem monostable + slow memory,0.33,0,0.017701647965510506,0.016685357979487194,0.04286188703176358,0.045851645107474616,-0.0007130062839987322,True
fast-subsystem monostable + slow memory,0.33,1,0.5171309643100552,0.48744135453389953,0.726874680606388,0.7406558132663523,0.006867916732934951,False
fast-subsystem monostable + slow memory,0.33,2,0.9148565614317536,0.862332662874832,0.9639002753394948,0.9662766334175796,-0.0017229777395424465,True
fast-subsystem monostable + slow memory,0.3325,0,0.018041597964325036,0.017016754338381887,0.043852550672855165,0.046706494899371336,-0.0007118560434606311,True
fast-subsystem monostable + slow memory,0.3325,1,0.5080851602233318,0.47922364590953215,0.7205382490801173,0.7336405950906207,0.007035564814616792,False
fast-subsystem monostable + slow memory,0.3325,2,0.9180540001113187,0.8659044182313693,0.9654766271806283,0.9676114288888252,-0.001739747931238431,True
fast-subsystem monostable + slow memory,0.335,0,0.01838997262427383,0.017356362386622717,0.04486895941049437,0.0475815545229026,-0.0007106581310158779,True
fast-subsystem monostable + slow memory,0.335,1,0.49924218360209627,0.471182227093118,0.714278416488386,0.7266710700146303,0.0071776800565948005,False
fast-subsystem monostable + slow memory,0.335,2,0.9210748944936553,0.8693057885769109,0.9669564867889043,0.9688673690722043,-0.001754898552815032,True
fast-subsystem monostable + slow memory,0.3375,0,0.018747073891874244,0.017704476917824577,0.04591198100270605,0.048477511236263975,-0.0007094100684018385,True
fast-subsystem monostable + slow memory,0.3375,1,0.4905859006717994,0.46330252949068157,0.7080850867575366,0.7197392159492972,0.007294878818314377,False
fast-subsystem monostable + slow memory,0.3375,2,0.9239348885336853,0.8725513113119798,0.9683487495880022,0.9700518262143717,-0.0017686396944530769,True
fast-subsystem monostable + slow memory,0.34,0,0.01911321956645897,0.018061408150628268,0.046982524912061965,0.0493950869402355,-0.0007081092229364659,True
fast-subsystem monostable + slow memory,0.34,1,0.4821022299284632,0.4555718681925444,0.7019493102405366,0.712837980138471,0.007387873992568413,False
fast-subsystem monostable + slow memory,0.34,2,0.9266475584422087,0.8756536127580626,0.9696611264238314,0.9711711686883487,-0.0017811497574233798,True
fast-subsystem monostable + slow memory,0.3425,0,0.019488744443014773,0.018427482840037437,0.04808154512865551,0.050335040609752336,-0.0007067527961091026,True
fast-subsystem monostable + slow memory,0.3425,1,0.4737787781666457,0.44797910558927784,0.6958630727483757,0.7059610978351705,0.007457463738914936,False
fast-subsystem monostable + slow memory,0.3425,2,0.9292247755421523,0.8786237438696588,0.9709003516141234,0.9722309399155179,-0.0017925806789771295,True
fast-subsystem monostable + slow memory,0.34500000000000003,0,0.019874001561215562,0.01880304549189461,0.049210043245562794,0.051298170947414144,-0.0007053378111513233,True
fast-subsystem monostable + slow memory,0.34500000000000003,1,0.465604554428782,0.4405143871600982,0.6898191290914251,0.6991029495790692,0.007504519664381671,False
fast-subsystem monostable + slow memory,0.34500000000000003,2,0.9316769910962457,0.8814714436533793,0.9720723462374333,0.9732359984640674,-0.0018030622052912656,True
fast-subsystem monostable + slow memory,0.34750000000000003,0,0.02026936357284114,0.01918845969233071,0.05036907181507482,0.05228531928409085,-0.000703861099473889,True
fast-subsystem monostable + slow memory,0.34750000000000003,1,0.45756974228089453,0.4331689312609435,0.6838108698623541,0.692258447249505,0.007529974919638021,False
fast-subsystem monostable + slow memory,0.34750000000000003,2,0.9340134626889536,0.8842053484557961,0.9731823479015991,0.9741906291244486,-0.001812705423865715,True
fast-subsystem monostable + slow memory,0.35000000000000003,0,0.02067522424145088,0.01958410956565036,0.05155973801781178,0.053297372755212,-0.000702319285839789,True
fast-subsystem monostable + slow memory,0.35000000000000003,1,0.44966551637491214,0.4259348598950453,0.6778322133796592,0.685422941857305,0.007534812555078121,False
fast-subsystem monostable + slow memory,0.35000000000000003,2,0.9362424361886066,0.8868331601245258,0.9742350150404545,0.9750986319700001,-0.0018216057024208684,True
fast-subsystem monostable + slow memory,0.3525,0,0.021092000090133796,0.019990401376009045,0.052783207681275986,0.054335267785314625,-0.0007007087721246506,True
fast-subsystem monostable + slow memory,0.3525,1,0.441883893068882,0.4188050609848246,0.6718775168957035,0.6785921479481672,0.007520054386575778,False
fast-subsystem monostable + slow memory,0.3525,2,0.9383712935026522,0.8893617825090676,0.9752345115982853,0.9759633944974254,-0.0018298451425832155,True
fast-subsystem monostable + slow memory,0.355,0,0.021520132215428624,0.020407765290442532,0.05404070968956367,0.055399993918058714,-0.0006990257194937466,True
fast-subsystem monostable + slow memory,0.355,1,0.4342176075387477,0.41177307513357936,0.6659415026976447,0.6717620808210492,0.007486750546613436,False
fast-subsystem monostable + slow memory,0.355,2,0.9404066736742926,0.8917974332960436,0.9761845764318829,0.9767879506064873,-0.0018374946321743045,True
fast-subsystem monostable + slow memory,0.3575,0,0.0219600882881658,0.020836657323387364,0.05533354083198767,0.056492598034338884,-0.0006972660287989281,True
fast-subsystem monostable + slow memory,0.3575,1,0.42666001170590595,0.4048330016186355,0.6600191958101622,0.6649290037070239,0.007435969837765919,False
fast-subsystem monostable + slow memory,0.3575,2,0.9423545729755833,0.894145736417679,0.9770885806734889,0.9775750292308449,-0.0018446155634013306,True
fast-subsystem monostable + slow memory,0.36,0,0.022412364765099176,0.021277561485853646,0.05666307114542032,0.057614189007463415,-0.0006954253189682308,True
fast-subsystem monostable + slow memory,0.36,1,0.41920498866714373,0.39797941962070604,0.654105870785396,0.6580893827301303,0.007368790958670664,False
fast-subsystem monostable + slow memory,0.36,2,0.9442204282865383,0.8964117990062073,0.9779495755143531,0.9783270947495413,-0.0018512612722499711,True
fast-subsystem monostable + slow memory,0.3625,0,0.022877489338862772,0.021730992165968566,0.05803074981345817,0.05876594285183236,-0.0006934989031245332,True
fast-subsystem monostable + slow memory,0.3625,1,0.41184688030850947,0.3912073216163372,0.6481970056301493,0.6512398479626695,0.007286294635246513,False
fast-subsystem monostable + slow memory,0.3625,2,0.9460091870512026,0.8986002759412014,0.9787703322957193,0.9790463808102807,-0.0018574782450869022,True
fast-subsystem monostable + slow memory,0.365,0,0.02335602365811918,0.022197496771809662,0.05943811169528614,0.059949108430347245,-0.0006914817621265629,True
fast-subsystem monostable + slow memory,0.365,1,0.40458042551988127,0.3845120565414833,0.6422882413348342,0.6443771592471657,0.007189556660287027,False
fast-subsystem monostable + slow memory,0.365,2,0.9477253663620686,0.9007154243513996,0.9795533763698216,0.9797349188270514,-0.001863307130947498,True
fast-subsystem monostable + slow memory,0.3675,0,0.02384856635489973,0.02267765867242551,0.060886784568685355,0.06116501379620407,-0.0006893685151739601,True
fast-subsystem monostable + slow memory,0.3675,1,0.39740070697604923,0.3778892808427403,0.6363753457749278,0.6374981757226159,0.007079641821320884,False
fast-subsystem monostable + slow memory,0.3675,2,0.9493731031700658,0.9027611499191388,0.9803010158756525,0.9803945621388355,-0.0018687835917178199,True
fast-subsystem monostable + slow memory,0.37,0,0.024355756422246216,0.023172100478866288,0.062378497185370786,0.06241507325711179,-0.0006871533870564105,True
fast-subsystem monostable + slow memory,0.37,1,0.3903031048637301,0.37133491591560847,0.6304541809826277,0.6305998281888654,0.00695759867872849,False
fast-subsystem monostable + slow memory,0.37,2,0.9509561971976075,0.9047410464466823,0.9810153663335724,0.9810270066075333,-0.001873939017144502,True
fast-subsystem monostable + slow memory,0.3725,0,0.02487827699256332,0.02368148771412467,0.06391508825323408,0.06370079526476327,-0.0006848301715525974,True
fast-subsystem monostable + slow memory,0.3725,1,0.38328325624776793,0.36484511071946224,0.6245206729541367,0.6236790935875562,0.006824455142653229,False
fast-subsystem monostable + slow memory,0.3725,2,0.9524781478110642,0.9066584298463463,0.9816983717787208,0.9816338082738466,-0.0018788011271511232,True
fast-subsystem monostable + slow memory,0.375,0,0.02541685957585082,0.02420653292938173,0.06549851647970155,0.06502379125011291,-0.0006823921903951684,True
fast-subsystem monostable + slow memory,0.375,1,0.37633701900897587,0.358416208579977,0.6185707832805205,0.6167329709832765,0.006681214787503578,False
fast-subsystem monostable + slow memory,0.375,2,0.9539421858610626,0.9085163674867264,0.9823518230110344,0.9822163985669456,-0.001883394480183316,True
fast-subsystem monostable + slow memory,0.3775,0,0.025972288827542482,0.024748000334188898,0.06713087183403961,0.06638578554635778,-0.0006798322471091842,True
fast-subsystem monostable + slow memory,0.3775,1,0.36946043946865825,0.35204471735828485,0.6126004819771631,0.609758458502797,0.006528853836182021,False
fast-subsystem monostable + slow memory,0.3775,2,0.9553513013058605,0.9103177036485451,0.9829773734289715,0.9827760974681464,-0.0018877409031490607,True
fast-subsystem monostable + slow memory,0.38,0,0.02654540792846559,0.02530671102061446,0.06881438821500109,0.06778862656734078,-0.0006771425748993619,True
fast-subsystem monostable + slow memory,0.38,1,0.3626497229537503,0.34572728229409205,0.6066057209452257,0.602752530739447,0.00636831874206138,False
fast-subsystem monostable + slow memory,0.38,2,0.9567082672813825,0.9120650817032748,0.9835765528271119,0.983314124953847,-0.0018918598558800958,True
fast-subsystem monostable + slow memory,0.3825,0,0.02713712467499871,0.025883548876471558,0.07055145774490769,0.06923429944049186,-0.0006743147775994332,True
fast-subsystem monostable + slow memory,0.3825,1,0.3559012066609505,0.33946066092591126,0.6005824075325737,0.5957121161575191,0.006200524294711723,False
fast-subsystem monostable + slow memory,0.3825,2,0.9580156611614692,0.9137609635166435,0.9841507794690281,0.983831610983718,-0.0018957687408394596,True
fast-subsystem monostable + slow memory,0.385,0,0.027748418396544114,0.026479467301200852,0.07234464695363939,0.07072494033178914,-0.00067133976249827,True
fast-subsystem monostable + slow memory,0.385,1,0.34921133425482453,0.3332416995615502,0.5945263776740718,0.5886340740403768,0.006026352175085348,False
fast-subsystem monostable + slow memory,0.385,2,0.9592758830562753,0.9154076464906827,0.9847013706920233,0.9843296042530063,-0.001899483166971912,True
fast-subsystem monostable + slow memory,0.3875,0,0.028380347840858793,0.027095496860690564,0.07419671516805584,0.07226285274738424,-0.0006682076636114146,True
fast-subsystem monostable + slow memory,0.3875,1,0.3425766316881712,0.32706731082024354,0.5884333680830547,0.5815151705165624,0.005846649886991079,False
fast-subsystem monostable + slow memory,0.3875,2,0.960491172120002,0.9170072785870054,0.9852295522563692,0.9848090798900233,-0.0019030171750789397,True
fast-subsystem monostable + slow memory,0.39,0,0.029034060196772363,0.027732754045410778,0.07611063548666112,0.07385052615482227,-0.0006649077536614271,True
fast-subsystem monostable + slow memory,0.39,1,0.335993683765896,0.3209344517969617,0.5822989869369856,0.5743520531703628,0.005662229993988594,False
fast-subsystem monostable + slow memory,0.39,2,0.9616636209772005,0.9185618716167234,0.9857364666161812,0.9852709462494321,-0.0019063834308469215,True
fast-subsystem monostable + slow memory,0.3925,0,0.029710801459913457,0.0283924513312217,0.07808961879923905,0.07549065733929242,-0.0006614283426486108,True
fast-subsystem monostable + slow memory,0.3925,1,0.32945911098786695,0.31484010241095084,0.5761186824492216,0.5671412236954965,0.005473869594121685,False
fast-subsystem monostable + slow memory,0.3925,2,0.9627951885265804,0.9200733130359311,0.9862231802602536,0.9857160509272505,-0.0019095933906219389,True
